name,code,city_code,state_code,country_code
Christiansted Harbor Seaplane Base,SSB,,VI-U-A,VI
Agra Airport,AGR,,IN-UP,IN
Allahabad Airport,IXD,,IN-UP,IN
Sri Guru Ram Dass Jee International Airport,ATQ,ATQ,IN-PB,IN
Nal Airport,BKB,,IN-RJ,IN
Lal Bahadur Shastri Airport,VNS,,IN-UP,IN
Kullu Manali Airport,KUU,,IN-HP,IN
Bhatinda Air Force Station,BUP,,IN-PB,IN
Bareilly Air Force Station,BEK,,IN-UP,IN
Chandigarh Airport,IXC,,IN-CH,IN
Dehradun Airport,DED,,IN-UP,IN
Indira Gandhi International Airport,DEL,DEL,IN-DL,IN
Kangra Airport,DHM,,IN-HP,IN
Gwalior Airport,GWL,,IN-MP,IN
Hissar Airport,HSS,,IN-HR,IN
Jodhpur Airport,JDH,,IN-RJ,IN
Jaipur International Airport,JAI,JAI,IN-RJ,IN
Jaisalmer Airport,JSA,,IN-RJ,IN
Jammu Airport,IXJ,,IN-JK,IN
Kanpur Airport,KNU,,IN-UP,IN
Kota Airport,KTU,,IN-RJ,IN
Ludhiana Airport,LUH,,IN-PB,IN
Leh Kushok Bakula Rimpochee Airport,IXL,,IN-JK,IN
Chaudhary Charan Singh International Airport,LKO,LKO,IN-UP,IN
Pathankot Air Force Station,IXP,,IN-PB,IN
Pantnagar Airport,PGH,,IN-UP,IN
Shimla Airport,SLV,,IN-HP,IN
Sheikh ul Alam Airport,SXR,,IN-JK,IN
Satna Airport,TNI,,IN-MP,IN
Vivigani Airfield,VIV,,PG-MBA,PG
Potomac Airfield,VKX,,US-MD,US
Attopeu Airport,AOU,,LA-AT,LA
Ban Huoeisay Airport,HOE,,LA-BK,LA
Luang Phabang International Airport,LPQ,,LA-LP,LA
Luang Namtha Airport,LXG,,LA-LM,LA
Oudomsay Airport,ODY,,LA-OU,LA
Pakse International Airport,PKZ,,LA-CH,LA
Sayaboury Airport,ZBY,,LA-XA,LA
Savannakhet Airport,ZVK,,LA-SV,LA
Sam Neua Airport,NEU,NEU,LA-HO,LA
Saravane Airport,VNA,,LA-SL,LA
Thakhek Airport,THK,,LA-KH,LA
Wattay International Airport,VTE,VTE,LA-VT,LA
Xieng Khouang Airport,XKH,,LA-XI,LA
Dr Juan Plate Airport,VMI,,PY-1,PY
Macau International Airport,MFM,,MO-U-A,MO
Dong Hoi Airport,VDH,,VN-24,VN
Kontum Airport,KON,,VN-28,VN
Bajhang Airport,BJH,,NP-SE,NP
Bhojpur Airport,BHP,,NP-KO,NP
Baglung Airport,BGL,,NP-DH,NP
Bharatpur Airport,BHR,,NP-NA,NP
Bajura Airport,BJU,,NP-SE,NP
Baitadi Airport,BIT,,NP-MA,NP
Bhairahawa Airport,BWA,,NP-LU,NP
Bhadrapur Airport,BDP,,NP-ME,NP
Tulsipur Airport,DNP,,NP-RA,NP
Dhangarhi Airport,DHI,,NP-BH,NP
Darchula Airport,DAP,,NP-MA,NP
Dolpa Airport,DOP,,NP-KA,NP
Silgadi Doti Airport,SIH,,NP-SE,NP
Gorkha Airport,GKH,,NP-GA,NP
Jiri Airport,JIR,,NP-JA,NP
Jumla Airport,JUM,,NP-KA,NP
Janakpur Airport,JKR,,NP-JA,NP
Jomsom Airport,JMO,,NP-DH,NP
Tribhuvan International Airport,KTM,KTM,NP-BA,NP
Lamidanda Airport,LDN,,NP-SA,NP
Lukla Airport,LUA,,NP-SA,NP
Langtang Airport,LTG,,NP-BA,NP
Manang Airport,NGX,,NP-GA,NP
Meghauli Airport,MEY,,NP-NA,NP
Mahendranagar Airport,XMG,,NP-MA,NP
Nepalgunj Airport,KEP,,NP-BH,NP
Pokhara Airport,PKR,,NP-GA,NP
Phaplu Airport,PPL,,NP-SA,NP
Rajbiraj Airport,RJB,,NP-SA,NP
Ramechhap Airport,RHP,,NP-JA,NP
Rukumkot Airport,RUK,,NP-RA,NP
Rolpa Airport,RPA,,NP-RA,NP
Rumjatar Airport,RUM,,NP-SA,NP
Syangboche Airport,SYH,,NP-SA,NP
Simara Airport,SIF,,NP-NA,NP
Surkhet Airport,SKH,,NP-BH,NP
Sanfebagar Airport,FEB,,NP-SE,NP
Simikot Airport,IMK,,NP-KA,NP
Taplejung Airport,TPJ,,NP-ME,NP
Tikapur Airport,TPU,,NP-SE,NP
Tumling Tar Airport,TMI,,NP-KO,NP
Biratnagar Airport,BIR,,NP-KO,NP
Murod Kond Airport,LTU,,IN-MM,IN
Agatti Airport,AGX,,IN-LD,IN
Bellary Airport,BEP,,IN-KA,IN
Bengaluru International Airport,BLR,BLR,IN-KA,IN
Vijayawada Airport,VGA,,IN-AP,IN
Coimbatore International Airport,CJB,,IN-TN,IN
Cochin International Airport,COK,COK,IN-KL,IN
Calicut International Airport,CCJ,CCJ,IN-KL,IN
Cuddapah Airport,CDP,,IN-AP,IN
Car Nicobar Air Force Station,CBD,,IN-AN,IN
Rajiv Gandhi International Airport,HYD,HYD,IN-U-A,IN
Begumpet Airport,BPM,,IN-U-A,IN
Madurai Airport,IXM,,IN-TN,IN
Mangalore International Airport,IXE,,IN-KA,IN
Chennai International Airport,MAA,MAA,IN-TN,IN
Mysore Airport,MYQ,,IN-KA,IN
Vir Savarkar International Airport,IXZ,,IN-AN,IN
Pondicherry Airport,PNY,,IN-TN,IN
Sri Sathya Sai Airport,PUT,,IN-AP,IN
Rajahmundry Airport,RJA,,IN-AP,IN
Salem Airport,SXV,,IN-TN,IN
Tanjore Air Force Base,TJV,,IN-TN,IN
Tirupati Airport,TIR,,IN-AP,IN
Tiruchirapally Civil Airport Airport,TRZ,,IN-TN,IN
Trivandrum International Airport,TRV,TRV,IN-KL,IN
Warangal Airport,WGC,,IN-U-A,IN
Bathpalathang Airport,BUT,,BT-33,BT
Gelephu Airport,GLU,,BT-31,BT
Paro Airport,PBH,,BT-11,BT
Ifuru Airport,IFU,,MV-13,MV
Dharavandhoo Airport,DRV,,MV-20,MV
Fuvahmulah Airport,FVM,,MV-29,MV
Gan International Airport,GAN,,MV-01,MV
Hanimaadhoo Airport,HAQ,,MV-23,MV
Kadhdhoo Airport,KDO,,MV-05,MV
Malé International Airport,MLE,MLE,MV-MLE,MV
Kooddoo Airport,GKK,,MV-27,MV
Kaadedhdhoo Airport,KDM,,MV-28,MV
Villa Airport,VAM,,MV-13,MV
Thimarafushi Airport,TMF,,MV-08,MV
Victoria Airport,VTA,,HN-YO,HN
Don Mueang International Airport,DMK,,TH-10,TH
Sa Pran Nak Airport,KKM,,TH-16,TH
Kamphaeng Saen Airport,KDT,,TH-72,TH
Trat Airport,TDX,,TH-23,TH
Suvarnabhumi Airport,BKK,BKK,TH-10,TH
U-Tapao International Airport,UTP,,TH-21,TH
Chiang Mai International Airport,CNX,CNX,TH-50,TH
Mae Hong Son Airport,HGN,,TH-58,TH
Mae Hong Son Airport,PYY,,TH-58,TH
Lampang Airport,LPT,,TH-52,TH
Nan Airport,NNT,,TH-55,TH
Phrae Airport,PRH,,TH-54,TH
Chiang Rai International Airport,CEI,,TH-57,TH
Udorn Air Base,BAO,,TH-41,TH
Phetchabun Airport,PHY,,TH-67,TH
Hua Hin Airport,HHQ,,TH-76,TH
Takhli Airport,TKH,,TH-60,TH
Mae Sot Airport,MAQ,,TH-63,TH
Sukhothai Airport,THS,,TH-64,TH
Phitsanulok Airport,PHS,,TH-65,TH
Tak Airport,TKT,,TH-63,TH
Uttaradit Airport,UTR,,TH-53,TH
Surat Thani Airport,URT,,TH-84,TH
Narathiwat Airport,NAW,,TH-96,TH
Chumphon Airport,CJM,,TH-86,TH
Nakhon Si Thammarat Airport,NST,,TH-80,TH
Krabi Airport,KBV,,TH-81,TH
Songkhla Airport,SGZ,,TH-90,TH
Pattani Airport,PAN,,TH-94,TH
Samui Airport,USM,,TH-80,TH
Phuket International Airport,HKT,HKT,TH-83,TH
Ranong Airport,UNN,,TH-85,TH
Hat Yai International Airport,HDY,HDY,TH-90,TH
Trang Airport,TST,,TH-92,TH
Udon Thani Airport,UTH,,TH-41,TH
Sakon Nakhon Airport,SNO,,TH-47,TH
Khon Kaen Airport,KKC,,TH-40,TH
Loei Airport,LOE,,TH-42,TH
Buri Ram Airport,BFV,,TH-31,TH
Nakhon Ratchasima Airport,NAK,,TH-30,TH
Ubon Ratchathani Airport,UBP,,TH-34,TH
Roi Et Airport,ROI,,TH-45,TH
Nakhon Phanom Airport,KOP,,TH-48,TH
Mvuu Camp Airport,VUU,,MW-MH,MW
Buon Ma Thuot Airport,BMV,,VN-33,VN
Chu Lai International Airport,VCL,,VN-29,VN
Cat Bi International Airport,HPH,,VN-61,VN
Cà Mau Airport,CAH,,VN-59,VN
Cam Ranh Airport,CXR,,VN-34,VN
Co Ong Airport,VCS,,VN-14,VN
Can Tho International Airport,VCA,,VN-02,VN
Dien Bien Phu Airport,DIN,,VN-01,VN
Lien Khuong Airport,DLI,,VN-35,VN
Da Nang International Airport,DAD,,VN-60,VN
Las Malvinas/Echarate Airport,VVN,,PE-CUS,PE
Noi Bai International Airport,HAN,HAN,VN-15,VN
Na-San Airport,SQH,,VN-05,VN
Nha Trang Air Base,NHA,,VN-34,VN
Phu Bai Airport,HUI,,VN-56,VN
Phu Cat Airport,UIH,,VN-31,VN
Pleiku Airport,PXU,,VN-30,VN
Phu Quoc Airport,PQC,,VN-47,VN
Phan Rang Airport,PHA,,VN-07,VN
Phan Thiet Airport,PHH,,VN-40,VN
Rach Gia Airport,VKG,,VN-47,VN
Dong Tac Airport,TBB,,VN-49,VN
Tan Son Nhat International Airport,SGN,SGN,VN-23,VN
Vinh Airport,VII,,VN-26,VN
Vung Tau Airport,VTG,,VN-43,VN
Bagan Airport,NYU,,MM-04,MM
Banmaw Airport,BMO,,MM-11,MM
Dawei Airport,TVY,,MM-05,MM
Naypyidaw Airport,NYT,,MM-04,MM
Gangaw Airport,GAW,,MM-03,MM
Gwa Airport,GWA,,MM-16,MM
Heho Airport,HEH,,MM-17,MM
Hommalinn Airport,HOX,,MM-01,MM
Tilin Airport,TIO,,MM-03,MM
Kengtung Airport,KET,,MM-17,MM
Kanti Airport,KHM,,MM-01,MM
Kalay Airport,KMV,,MM-01,MM
Kyaukpyu Airport,KYP,,MM-16,MM
Kawthoung Airport,KAW,,MM-05,MM
Kyauktu Airport,KYT,,MM-03,MM
Loikaw Airport,LIW,,MM-12,MM
Lashio Airport,LSH,,MM-17,MM
Mandalay International Airport,MDL,,MM-04,MM
Myeik Airport,MGZ,,MM-05,MM
Myitkyina Airport,MYT,,MM-11,MM
Mawlamyine Airport,MNU,,MM-15,MM
Manaung Airport,MGU,,MM-16,MM
Momeik Airport,MOE,,MM-17,MM
Mong Hsat Airport,MOG,,MM-17,MM
Mong Tong Airport,MGK,,MM-17,MM
Magway Airport,MWQ,,MM-03,MM
Namsang Airport,NMS,,MM-17,MM
Namtu Airport,NMT,,MM-17,MM
Hpa-N Airport,PAA,,MM-13,MM
Pauk Airport,PAU,,MM-03,MM
Pathein Airport,BSX,,MM-07,MM
Hpapun Airport,PPU,,MM-13,MM
Putao Airport,PBU,,MM-11,MM
Pakhokku Airport,PKK,,MM-03,MM
Pyay Airport,PRU,,MM-02,MM
Sittwe Airport,AKY,,MM-16,MM
Thandwe Airport,SNW,,MM-16,MM
Tachileik Airport,THL,,MM-17,MM
Ye Airport,XYE,,MM-15,MM
Yangon International Airport,RGN,RGN,MM-06,MM
Friday Harbor Seaplane Base,FBS,,US-WA,US
Rosario Seaplane Base,RSJ,,US-WA,US
Kenmore Air Harbor Seaplane Base,LKE,,US-WA,US
Roche Harbor Airport,RCE,,US-WA,US
Maranggo Airport,TQQ,,ID-SG,ID
Westsound/Wsx Seaplane Base,WSX,,US-WA,US
Hasanuddin International Airport,UPG,,ID-SN,ID
Tampa Padang Airport,MJU,,ID-SN,ID
Wabag Airport,WAB,,PG-EPW,PG
Frans Kaisiepo Airport,BIK,BIK,ID-PA,ID
Moanamani Airport,ONI,,ID-PA,ID
Wagethe Airport,WET,,ID-PA,ID
Nabire Airport,NBX,,ID-PA,ID
Illaga Airport,ILA,,ID-PA,ID
Kokonau Airport,KOX,,ID-PA,ID
Serui Airport,ZRI,,ID-PA,ID
Moses Kilangin Airport,TIM,,ID-PA,ID
Enarotali Airport,EWI,,ID-PA,ID
Andriamena Airport,WAD,,MG-M,MG
Selaparang Airport,AMI,,ID-NB,ID
Muhammad Salahuddin Airport,BMU,,ID-NB,ID
Ngurah Rai (Bali) International Airport,DPS,DPS,ID-BA,ID
Lombok International Airport,LOP,,ID-NB,ID
Sumbawa Besar Airport,SWQ,,ID-NB,ID
Tambolaka Airport,TMC,,ID-NT,ID
Waingapu Airport,WGP,,ID-NT,ID
Arso Airport,ARJ,,ID-PA,ID
Bokondini Airport,BUI,,ID-PA,ID
Sarmi Airport,ZRM,,ID-PA,ID
Sentani Airport,DJJ,,ID-PA,ID
Lereh Airport,LHI,,ID-PA,ID
Mulia Airport,LII,,ID-PA,ID
Oksibil Airport,OKL,,ID-PA,ID
Waris Airport,WAR,,ID-PA,ID
Senggeh Airport,SEH,,ID-PA,ID
Ubrub Airport,UBR,,ID-PA,ID
Wamena Airport,WMX,,ID-PA,ID
Mindiptana Airport,MDP,,ID-PA,ID
Bade Airport,BXD,,ID-PA,ID
Mopah Airport,MKQ,,ID-PA,ID
Okaba Airport,OKQ,,ID-PA,ID
Kepi Airport,KEI,,ID-PA,ID
Tanah Merah Airport,TMH,,ID-PA,ID
Tanjung Harapan Airport,TJS,,ID-U-A,ID
Datadawai Airport,DTD,,ID-KT,ID
Barau(Kalimaru) Airport,BEJ,,ID-KI,ID
Sultan Aji Muhamad Sulaiman Airport,BPN,,ID-KI,ID
Juwata Airport,TRK,,ID-U-A,ID
Temindung Airport,SRI,,ID-KI,ID
Tanjung Santan Airport,TSX,,ID-KI,ID
Bunyu Airport,BYQ,,ID-U-A,ID
Gamarmalamo Airport,GLX,,ID-MU,ID
Jalaluddin Airport,GTO,,ID-GO,ID
Naha Airport,NAH,,ID-SA,ID
Sultan Bantilan Airport,TLI,,ID-ST,ID
Gebe Airport,GEB,,ID-MU,ID
Kao Airport,KAZ,,ID-MU,ID
Mutiara Airport,PLW,,ID-ST,ID
Sam Ratulangi Airport,MDC,MDC,ID-SA,ID
Melangguane Airport,MNA,,ID-SA,ID
Kasiguncu Airport,PSJ,,ID-ST,ID
Pitu Airport,OTI,,ID-MU,ID
Sultan Khairun Babullah Airport,TTE,,ID-MU,ID
Bubung Airport,LUW,,ID-ST,ID
Buol Airport,UOL,,ID-ST,ID
Waverney Airport,WAN,,AU-QLD,AU
Batu Licin Airport,BTW,,ID-KS,ID
Iskandar Airport,PKN,,ID-KT,ID
Stagen Airport,KBU,,ID-KS,ID
Warukin Airport,TJG,,ID-KS,ID
Syamsudin Noor Airport,BDJ,,ID-KS,ID
Tjilik Riwut Airport,PKY,,ID-U-A,ID
Sampit(Hasan) Airport,SMQ,,ID-U-A,ID
Amahai Airport,AHI,,ID-MA,ID
Bandanaira Airport,NDA,,ID-MA,ID
Rar Gwamar Airport,DOB,,ID-MA,ID
"Mangole Airport, Falabisahaya",MAL,MAL,ID-MU,ID
Namrole Airport,NRE,,ID-MA,ID
"Oesman Sadik Airport, Labuha",LAH,,ID-MU,ID
Saumlaki/Olilit Airport,SXK,,ID-MA,ID
Nangasuri Airport,BJK,,ID-MA,ID
Dumatumbun Airport,LUV,,ID-MA,ID
Emalamo Sanana Airport,SQN,,ID-MU,ID
"Pattimura Airport, Ambon",AMQ,,ID-MA,ID
Namlea Airport,NAM,,ID-MA,ID
Taliabu Island Airport,TAX,,ID-MU,ID
"Wahai,Seram Island",WBA,,ID-MA,ID
Abdul Rachman Saleh Airport,MLG,,ID-JI,ID
Ngloram Airport,CPF,,ID-JT,ID
Adi Sutjipto International Airport,JOG,,ID-YO,ID
Adi Sumarmo Wiryokusumo Airport,SOC,,ID-JT,ID
Juanda International Airport,SUB,SUB,ID-JI,ID
Achmad Yani Airport,SRG,,ID-JT,ID
Trunojoyo Airport,SUP,,ID-JI,ID
Stenkol Airport,NTI,,ID-IJ,ID
Abresso Airport,RSK,,ID-IJ,ID
Kebar Airport,KEQ,,ID-IJ,ID
Fakfak Airport,FKQ,,ID-IJ,ID
Inanwatan Airport,INX,,ID-IJ,ID
Kaimana Airport,KNG,,ID-IJ,ID
Merdei Airport,RDE,,ID-IJ,ID
Babo Airport,BXB,,ID-IJ,ID
Rendani Airport,MKW,,ID-IJ,ID
Teminabuan Airport,TXM,,ID-IJ,ID
Wasior Airport,WSR,,ID-IJ,ID
Maumere(Wai Oti) Airport,MOF,,ID-NT,ID
Ende (H Hasan Aroeboesman) Airport,ENE,,ID-NT,ID
Frans Sales Lega Airport,RTG,,ID-NT,ID
Mali Airport,ARD,,ID-NT,ID
Komodo (Mutiara II) Airport,LBJ,,ID-NT,ID
El Tari Airport,KOE,,ID-NT,ID
Betoambari Airport,BUW,,ID-SG,ID
Andi Jemma Airport,MXB,,ID-SN,ID
Soroako Airport,SQR,,ID-SN,ID
Pongtiku Airport,TTR,,ID-SN,ID
Wolter Monginsidi Airport,KDI,,ID-SG,ID
Dominique Edward Osok Airport,SOQ,,ID-IJ,ID
Stebbins Airport,WBB,,US-AK,US
Wapolu Airport,WBC,,PG-MBA,PG
Bintulu Airport,BTU,BTU,MY-13,MY
Belaga Airport,BLG,,MY-13,MY
Long Semado Airport,LSM,,MY-13,MY
Long Lellang Airport,LGL,,MY-13,MY
Kuching International Airport,KCH,KCH,MY-13,MY
Long Seridan Airport,ODN,,MY-13,MY
Limbang Airport,LMN,,MY-13,MY
Mukah Airport,MKM,,MY-13,MY
Long Akah Airport,LKH,,MY-13,MY
Marudi Airport,MUR,,MY-13,MY
Sematan Airport,BSE,,MY-13,MY
Kapit Airport,KPI,,MY-13,MY
Bakalalan Airport,BKM,,MY-13,MY
Miri Airport,MYY,MYY,MY-13,MY
Sibu Airport,SBW,SBW,MY-13,MY
Tanjung Manis Airport,TGC,,MY-13,MY
Long Sukang Airport,LSU,,MY-13,MY
Lawas Airport,LWY,,MY-13,MY
Simanggang Airport,SGG,,MY-13,MY
Bario Airport,BBN,,MY-13,MY
Semporna Airport,SMM,,MY-12,MY
Lahad Datu Airport,LDU,LDU,MY-12,MY
Telupid Airport,TEL,,MY-12,MY
Keningau Airport,KGU,,MY-12,MY
Sahabat [Sahabat 16] Airport,SXS,,MY-12,MY
Kota Kinabalu International Airport,BKI,BKI,MY-12,MY
Labuan Airport,LBU,LBU,MY-15,MY
Tomanggong Airport,TMG,,MY-12,MY
Long Pasia Airport,GSA,,MY-12,MY
Sepulot Airport,SPE,SPE,MY-12,MY
Pamol Airport,PAY,,MY-12,MY
Ranau Airport,RNU,,MY-12,MY
Sandakan Airport,SDK,SDK,MY-12,MY
Kudat Airport,KUD,,MY-12,MY
Tawau Airport,TWU,TWU,MY-12,MY
Mulu Airport,MZV,,MY-13,MY
Brunei International Airport,BWN,BWN,BN-BM,BN
Parker County Airport,WEA,,US-TX,US
Wedau Airport,WED,,PG-MBA,PG
Wagau Airport,WGU,,PG-MPL,PG
Wagny Airport,WGY,,GA-7,GA
Radin Inten II (Branti) Airport,TKG,,ID-LA,ID
Sultan Syarif Kasim Ii (Simpang Tiga) Airport,PKU,,ID-RI,ID
Pinang Kampai Airport,DUM,,ID-RI,ID
Rokot Airport,RKO,,ID-SB,ID
Sungai Pakning Bengkalis Airport,SEQ,,ID-RI,ID
Sei Bati Airport,TJB,,ID-RI,ID
Husein Sastranegara International Airport,BDO,,ID-JB,ID
Penggung Airport,CBN,,ID-JB,ID
Cibeureum Airport,TSY,,ID-JB,ID
RAF Wildenrath,WID,,DE-NW,DE
Hang Nadim International Airport,BTH,,ID-RI,ID
Pasir Pangaraan Airport,PPR,,ID-RI,ID
Raja Haji Fisabilillah International Airport,TNJ,,ID-RI,ID
Dabo Airport,SIQ,,ID-RI,ID
Halim Perdanakusuma International Airport,HLP,JKT,ID-JK,ID
Tunggul Wulung Airport,CXP,,ID-JT,ID
Pondok Cabe Air Base,PCB,,ID-JK,ID
Soekarno-Hatta International Airport,CGK,JKT,ID-BT,ID
Binaka Airport,GNS,,ID-SU,ID
Aek Godang Airport,AEG,,ID-SU,ID
Soewondo Air Force Base,MES,MES,ID-SU,ID
Sibisa Airport,SIW,,ID-SU,ID
Buluh Tumbang (H A S Hanandjoeddin) Airport,TJQ,,ID-BB,ID
Nanga Pinoh Airport,NPO,,ID-KB,ID
Ketapang(Rahadi Usman) Airport,KTG,,ID-KB,ID
Tarempa Airport,MWK,,ID-RI,ID
Ranai Airport,NTX,,ID-RI,ID
Supadio Airport,PNK,,ID-KB,ID
Pangsuma Airport,PSU,,ID-KB,ID
Sintang(Susilo) Airport,SQG,,ID-KB,ID
Sultan Thaha Airport,DJB,,ID-JA,ID
Pangkal Pinang (Depati Amir) Airport,PGK,,ID-BB,ID
Padang Kemiling (Fatmawati Soekarno) Airport,BKS,,ID-BE,ID
Sultan Mahmud Badaruddin II Airport,PLM,PLM,ID-SS,ID
Pendopo Airport,PDO,,ID-SS,ID
Japura Airport,RGT,,ID-RI,ID
Muko Muko Airport,MPC,,ID-JA,ID
Keluang Airport,KLQ,,ID-SS,ID
Teuku Cut Ali Airport,TPK,,ID-AC,ID
Maimun Saleh Airport,SBG,,ID-AC,ID
Seunagan Airport,MEQ,,ID-AC,ID
Lhok Sukon Airport,LSX,,ID-AC,ID
Malikus Saleh Airport,LSW,,ID-AC,ID
Sultan Iskandar Muda International Airport,BTJ,,ID-AC,ID
Berkley Municipal Heliport,JBK,,US-CA,US
Sungai Tiang Airport,SXT,,MY-06,MY
Mersing Airport,MEP,,MY-01,MY
Sitiawan Airport,SWY,,MY-08,MY
Taiping (Tekah) Airport,TPG,,MY-08,MY
Pulau Tioman Airport,TOD,,MY-06,MY
Sultan Abdul Halim Airport,AOR,AOR,MY-02,MY
Butterworth Airport,BWH,,MY-07,MY
Sultan Ismail Petra Airport,KBR,,MY-03,MY
Kuantan Airport,KUA,,MY-06,MY
Kerteh Airport,KTE,,MY-11,MY
Sultan Azlan Shah Airport,IPH,IPH,MY-08,MY
Senai International Airport,JHB,JHB,MY-01,MY
Kuala Lumpur International Airport,KUL,KUL,MY-14,MY
Langkawi International Airport,LGK,LGK,MY-02,MY
Malacca Airport,MKZ,,MY-04,MY
Sultan Mahmud Airport,TGG,,MY-11,MY
Penang International Airport,PEN,PEN,MY-07,MY
Pulau Pangkor Airport,PKG,,MY-08,MY
LTS Pulau Redang Airport,RDN,,MY-11,MY
Sultan Abdul Aziz Shah International Airport,SZB,,MY-10,MY
Decatur Shores Airport,DTR,,US-WA,US
Wanuma Airport,WNU,,PG-MPM,PG
Atauro Airport,AUT,,TL-DI,TL
Suai Airport,UAI,,TL-CO,TL
Presidente Nicolau Lobato International Airport,DIL,,TL-DI,TL
Cakung Airport,BCH,,TL-BA,TL
Oecussi Airport,OEC,,TL-OE,TL
Viqueque Airport,VIQ,,TL-VI,TL
Haliwen Airport,ABU,,ID-NT,ID
Gewayentana Airport,LKA,,ID-NT,ID
Sabu-Tardanu Airport,SAU,,ID-NT,ID
Sanggata/Sangkimah Airport,SGQ,,ID-KI,ID
Long Bawan Airport,LBW,,ID-U-A,ID
Bontang Airport,BXT,,ID-KI,ID
Nunukan Airport,NNX,,ID-U-A,ID
Tanah Grogot Airport,TNB,,ID-KI,ID
Long Apung Airport,LPU,,ID-U-A,ID
Senipah Heliport,SZH,,ID-KI,ID
Wasua Airport,WSA,,PG-WPD,PG
Paya Lebar Air Base,QPG,SIN,SG-04,SG
Tengah Air Base,TGA,,SG-03,SG
Steamboat Bay Seaplane Base,WSB,,US-AK,US
San Juan /Uganik/ Seaplane Base,WSJ,,US-AK,US
Wiseman Airport,WSM,,US-AK,US
Seletar Airport,XSP,SIN,SG-02,SG
Singapore Changi International Airport,SIN,SIN,SG-04,SG
Wantoat Airport,WTT,,PG-MPL,PG
Wuvulu Island Airport,WUV,,PG-MRL,PG
Glendale Fokker Field,GWV,,US-WV,US
Miami Seaplane Base,MPB,MIA,US-FL,US
Biniguni Airport,XBN,,PG-NPP,PG
Skye Bridge Ashaig Airport,SKL,,GB-SCT,GB
Maramag Airport,XMA,,PH-BUK,PH
Vinh Long Airfield,XVL,,VN-49,VN
Albany Airport,ALH,,AU-WA,AU
Abingdon Downs Airport,ABG,,AU-QLD,AU
Alton Downs Airport,AWN,,AU-SA,AU
Augustus Downs Airport,AUD,,AU-QLD,AU
Marla Airport,MRP,,AU-SA,AU
Alexandria Homestead Airport,AXL,,AU-NT,AU
Aramac Airport,AXC,,AU-QLD,AU
Andamooka Airport,ADO,,AU-SA,AU
Ammaroo Airport,AMX,,AU-NT,AU
Amata Airport,AMT,,AU-SA,AU
West Angelas Airport,WLP,,AU-WA,AU
Anthony Lagoon Airport,AYL,,AU-NT,AU
Alpha Airport,ABH,,AU-QLD,AU
Ararat Airport,ARY,,AU-VIC,AU
Argyle Airport,GYL,,AU-WA,AU
Armidale Airport,ARM,,AU-NSW,AU
Arrabury Airport,AAB,,AU-QLD,AU
Aurukun Airport,AUU,,AU-QLD,AU
Austral Downs Airport,AWP,,AU-NT,AU
Auvergne Airport,AVG,,AU-NT,AU
Ayers Rock Connellan Airport,AYQ,,AU-NT,AU
Ayr Airport,AYR,,AU-QLD,AU
Brisbane Archerfield Airport,ACF,,AU-QLD,AU
Bamaga Injinoo Airport,ABM,,AU-QLD,AU
Barcaldine Airport,BCI,,AU-QLD,AU
Alice Springs Airport,ASP,,AU-NT,AU
Badu Island Airport,BDD,,AU-QLD,AU
Barkly Downs Airport,BKP,,AU-QLD,AU
Big Bell Airport,BBE,,AU-WA,AU
Brisbane International Airport,BNE,BNE,AU-QLD,AU
Gold Coast Airport,OOL,,AU-QLD,AU
Blackall Airport,BKQ,,AU-QLD,AU
Cairns International Airport,CNS,CNS,AU-QLD,AU
Charleville Airport,CTL,,AU-QLD,AU
Bedford Downs Airport,BDW,,AU-WA,AU
Bendigo Airport,BXG,,AU-VIC,AU
Birdsville Airport,BVI,,AU-QLD,AU
Bellburn Airstrip,BXF,,AU-WA,AU
Betoota Airport,BTX,,AU-QLD,AU
Beagle Bay Airport,BEE,,AU-WA,AU
Boolgeeda,OCM,,AU-WA,AU
Balgo Hill Airport,BQW,,AU-WA,AU
Bull Harbour Water Aerodrome,YBH,,CA-BC,CA
Broken Hill Airport,BHQ,,AU-NSW,AU
Hamilton Island Airport,HTI,,AU-QLD,AU
Bedourie Airport,BEU,,AU-QLD,AU
Billiluna Airport,BIW,,AU-WA,AU
Bizant Airport,BZP,,AU-QLD,AU
Baie-Johan-Beetz Water Aerodrome,YBJ,,CA-QC,CA
Bourke Airport,BRK,,AU-NSW,AU
Burketown Airport,BUC,,AU-QLD,AU
Benalla Airport,BLN,,AU-VIC,AU
Balcanoona Airport,LCN,,AU-SA,AU
Bollon Airport,BLS,,AU-QLD,AU
Busselton Regional Airport,BQB,,AU-WA,AU
Mount Isa Airport,ISA,,AU-QLD,AU
Sunshine Coast Airport,MCY,,AU-QLD,AU
Bloomfield River Airport,BFC,,AU-QLD,AU
Mackay Airport,MKY,,AU-QLD,AU
Ballina Byron Gateway Airport,BNK,,AU-NSW,AU
Bairnsdale Airport,BSJ,,AU-VIC,AU
Boigu Airport,GIC,,AU-QLD,AU
Oakey Airport,OKY,,AU-QLD,AU
Boulia Airport,BQL,,AU-QLD,AU
Brampton Island Airport,BMP,,AU-QLD,AU
Proserpine Whitsunday Coast Airport,PPP,,AU-QLD,AU
Telegraph Harbour Seaplane Base,YBQ,,CA-BC,CA
Rockhampton Airport,ROK,,AU-QLD,AU
Borroloola Airport,BOX,,AU-NT,AU
Broome International Airport,BME,,AU-WA,AU
